20231200|020039|1|0001|1|06|010303001|1||29/12/2023|01|AL038|0039|02|ING. POR COMPRA|PZA|1|4.00|152.32|606.56|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|010303001|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|21635.54|1|
20231200|000000|1|0001|1|06|010303002|1||||||||PZA|1|15.00|49.49|42474.34|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|050031|1|0001|1|06|010303002|1||04/12/2023|06|0011|0031|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|8.00|49.49|395.91|0.00|0.00|0.00|1|
20231200|020001|1|0001|1|06|010303002|1||05/12/2023|01|AL001|0001|02|ING. POR COMPRA|PZA|1|20.00|49.49|989.80|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|050047|1|0001|1|06|010303002|1||06/12/2023|06|0018|0047|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|8.00|49.49|395.92|0.00|0.00|0.00|1|
20231200|050071|1|0001|1|06|010303002|1||11/12/2023|06|0024|0071|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|5.00|49.49|247.45|0.00|0.00|0.00|1|
20231200|050079|1|0001|1|06|010303002|1||12/12/2023|06|0026|0079|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|6.00|49.49|296.94|0.00|0.00|0.00|1|
20231200|020009|1|0001|1|06|010303002|1||13/12/2023|01|AL009|0009|02|ING. POR COMPRA|PZA|1|16.00|49.49|791.84|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|050085|1|0001|1|06|010303002|1||13/12/2023|06|0028|0085|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|3.00|49.49|148.47|0.00|0.00|0.00|1|
20231200|050109|1|0001|1|06|010303002|1||18/12/2023|06|032|0109|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|11.00|49.49|544.39|0.00|0.00|0.00|1|
20231200|020026|1|0001|1|06|010303002|1||19/12/2023|01|AL025|0026|02|ING. POR COMPRA|PZA|1|15.00|48.94|728.55|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|050128|1|0001|1|06|010303002|1||20/12/2023|06|036|0128|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|10.00|48.94|489.38|0.00|0.00|0.00|1|
20231200|050138|1|0001|1|06|010303002|1||22/12/2023|06|0040,41|0138|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|3.00|48.94|146.81|0.00|0.00|0.00|1|
20231200|020033|1|0001|1|06|010303002|1||26/12/2023|01|AL032|0033|02|ING. POR COMPRA|PZA|1|15.00|48.73|728.55|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|050155|1|0001|1|06|010303002|1||26/12/2023|06|044,46|0155|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|4.00|48.73|194.93|0.00|0.00|0.00|1|
20231200|050163|1|0001|1|06|010303002|1||27/12/2023|06|049|0163|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|1.00|48.73|48.73|0.00|0.00|0.00|1|
20231200|020038|1|0001|1|06|010303002|1||29/12/2023|01|AL037|0038|02|ING. POR COMPRA|PZA|1|7.00|48.69|339.99|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|010303002|1||||||||PZA|1|0.00|0.00|0.00|0.00|0.00|0.00|15.00|0.00|42474.34|1|
